customer,product,2004_qty_month1,2004_qty_month2,2004_qty_month3,2004_qty_month4,2004_qty_month5,2004_qty_month6,2004_qty_month7,2004_qty_month8,2004_qty_month9,2004_qty_month10,2004_qty_month11,2004_qty_month12,2004_qty_quarter1,2004_qty_quarter2,2004_qty_quarter3,2004_qty_quarter4,2004_Total_qty
110267023,PRD2,0,0,30,40,30,0,0,15,0,0,0,0,30,70,15,0,115
110267023,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110272080,PRD3,0,62,60,6,30,80,0,0,60,30,0,0,122,116,60,30,328
110272080,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110275055,PRD2,270,210,180,180,231,141,171,171,90,0,0,0,660,552,432,0,1644
110275055,PRD3,0,90,0,0,120,30,30,210,90,120,60,60,90,150,330,240,810
110275055,PRD1,270,210,300,300,510,210,270,300,300,210,450,210,780,1020,870,870,3540
110276014,PRD2,120,80,20,90,110,60,70,200,20,0,0,0,220,260,290,0,770
110276014,PRD3,0,0,0,0,0,0,0,0,0,40,30,0,0,0,0,70,70
110276014,PRD1,0,0,0,30,0,0,0,40,0,110,30,0,0,30,40,140,210
110277045,PRD2,1030,727,810,750,820,780,700,810,780,0,0,0,2567,2350,2290,0,7207
110277045,PRD3,570,390,540,630,600,360,330,300,420,762,900,180,1500,1590,1050,1842,5982
110277045,PRD1,1411,1421,1111,1361,1511,1565,1921,2139,1915,1951,1961,2295,3943,4437,5975,6207,20562
110278032,PRD1,0,0,0,0,0,0,0,0,0,45,195,45,0,0,0,285,285
110279099,PRD1,60,60,60,90,90,180,150,120,60,60,60,30,180,360,330,150,1020
110280045,PRD3,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14
110281115,PRD2,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,0,60
110281115,PRD3,60,30,30,30,30,30,30,30,90,30,30,0,120,90,150,60,420
110281115,PRD1,0,0,0,0,0,0,0,0,30,0,60,0,0,0,30,60,90
110282047,PRD2,0,0,4,0,8,0,42,44,0,0,0,0,4,8,86,0,98
110282047,PRD3,0,0,75,0,0,30,30,16,90,15,0,15,75,30,136,30,271
110282047,PRD1,30,0,30,0,0,0,0,0,0,0,0,0,60,0,0,0,60
110282184,PRD3,0,0,0,0,0,0,0,30,30,30,0,0,0,0,60,30,90
110282184,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110283115,PRD2,0,0,30,0,0,0,30,0,0,0,0,0,30,0,30,0,60
110283115,PRD3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,30
110285031,PRD2,0,0,0,0,0,0,31,31,0,0,0,0,0,0,62,0,62
110285031,PRD3,30,0,30,0,0,0,0,0,0,0,0,0,60,0,0,0,60
110285195,PRD3,30,0,30,30,30,30,30,30,30,0,0,0,60,90,90,0,240
110285195,PRD1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,30
110286182,PRD2,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,7
110365043,PRD3,0,0,0,0,0,0,0,0,30,0,60,0,0,0,30,60,90
110365043,PRD1,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,0,40
110370004,PRD1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,30
110377107,PRD1,30,0,0,60,0,30,0,0,0,0,0,0,30,90,0,0,120
110378118,PRD2,270,210,220,270,120,240,210,150,120,0,0,0,700,630,480,0,1810
110378118,PRD3,0,0,30,0,100,180,0,0,0,180,0,80,30,280,0,260,570
110378118,PRD1,410,270,150,296,360,330,270,250,208,310,300,240,830,986,728,850,3394
110381102,PRD2,0,41,0,0,0,0,0,0,0,0,0,0,41,0,0,0,41
110381102,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110382095,PRD2,880,510,465,590,520,540,390,507,635,0,0,0,1855,1650,1532,0,5037
110382095,PRD3,270,195,270,270,210,307,307,387,367,417,538,330,735,787,1061,1285,3868
110382095,PRD1,750,1050,1140,870,720,1110,1270,810,930,1590,1490,960,2940,2700,3010,4040,12690
110383099,PRD2,30,60,120,120,210,270,150,270,150,0,0,0,210,600,570,0,1380
110383099,PRD3,0,120,20,0,0,60,30,30,30,30,60,90,140,60,90,180,470
110383099,PRD1,90,0,30,90,180,180,186,167,30,150,250,60,120,450,383,460,1413
110384112,PRD2,280,230,360,210,300,280,245,210,210,0,0,0,870,790,665,0,2325
110384112,PRD3,180,135,300,231,201,221,120,210,295,210,180,120,615,653,625,510,2403
110384112,PRD1,570,490,450,550,471,480,300,540,570,450,300,240,1510,1501,1410,990,5411
110387057,PRD2,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,30
110476021,PRD2,0,60,30,60,30,0,30,0,0,0,0,0,90,90,30,0,210
110476021,PRD3,210,150,187,170,328,150,524,230,314,180,150,210,547,648,1068,540,2803
110476021,PRD1,270,154,78,268,68,120,180,180,217,240,210,120,502,456,577,570,2105
110478035,PRD2,0,0,20,0,0,30,20,0,0,0,0,0,20,30,20,0,70
110478035,PRD3,0,0,0,0,0,0,20,25,4,0,0,12,0,0,49,12,61
110479089,PRD2,0,60,0,0,0,0,0,30,30,0,0,0,60,0,60,0,120
110479089,PRD3,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,10
110481007,PRD1,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,60,60
110487056,PRD2,0,0,0,0,30,0,60,60,30,0,0,0,0,30,150,0,180
110487056,PRD3,0,20,0,0,0,30,14,0,0,0,80,0,20,30,14,80,144
110487056,PRD1,0,0,0,0,0,0,0,0,60,90,90,60,0,0,60,240,300
120153015,PRD2,150,60,66,78,84,30,30,30,256,0,0,0,276,192,316,0,784
120153015,PRD3,60,0,76,30,36,60,30,0,0,0,0,0,136,126,30,0,292
120153015,PRD1,160,30,166,120,150,110,0,0,60,90,0,0,356,380,60,90,886
120158009,PRD2,0,60,30,0,0,0,0,30,30,0,0,0,90,0,60,0,150
120158009,PRD3,30,0,60,60,85,60,0,30,30,55,30,60,90,205,60,145,500
120158009,PRD1,90,120,60,0,120,0,0,0,30,30,60,0,270,120,30,90,510
120160072,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120162022,PRD2,824,818,993,513,855,813,780,846,686,0,0,0,2635,2181,2312,0,7128
120162022,PRD3,1060,1080,1217,1258,1027,1127,1071,930,600,970,760,674,3357,3412,2601,2404,11774
120162022,PRD1,1596,1900,1891,2015,1954,1656,2016,1846,1138,1204,822,1097,5387,5625,5000,3123,19135
120166014,PRD2,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,30
120166014,PRD3,122,131,284,90,329,276,279,282,203,418,179,60,537,695,764,657,2653
120166014,PRD1,150,180,150,180,150,150,150,150,120,150,180,120,480,480,420,450,1830
120167032,PRD2,68,243,154,290,244,90,198,154,145,0,0,0,465,624,497,0,1586
120167032,PRD3,250,382,265,226,100,294,124,294,281,328,393,150,897,620,699,871,3087
120167032,PRD1,60,90,210,90,210,360,330,300,344,252,300,360,360,660,974,912,2906
120169074,PRD2,60,0,60,60,0,0,30,60,60,0,0,0,120,60,150,0,330
120169074,PRD1,60,30,30,90,0,30,30,30,30,88,60,0,120,120,90,148,478
120170094,PRD2,50,120,170,240,60,140,120,90,50,0,0,0,340,440,260,0,1040
120170094,PRD3,178,130,120,300,210,330,220,240,150,210,270,120,428,840,610,600,2478
120170094,PRD1,210,390,438,512,392,241,584,181,182,274,620,195,1038,1145,947,1089,4219
120173123,PRD2,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
120173123,PRD3,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,120,120
120173123,PRD1,0,120,0,0,0,0,0,0,0,0,0,0,120,0,0,0,120
120176036,PRD2,270,270,120,150,180,150,180,60,90,0,0,0,660,480,330,0,1470
120176036,PRD3,0,120,90,120,90,30,60,30,90,120,30,60,210,240,180,210,840
120176036,PRD1,180,255,390,495,120,240,270,180,300,120,165,330,825,855,750,615,3045
120176160,PRD3,118,14,60,160,41,105,135,90,130,195,165,75,192,306,355,435,1288
120176160,PRD1,60,90,0,0,20,0,60,0,30,30,120,30,150,20,90,180,440
120177109,PRD2,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,60
120177109,PRD3,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,30
120178172,PRD2,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,40
120178172,PRD3,0,0,0,0,0,0,15,0,0,15,0,0,0,0,15,15,30
120180024,PRD2,784,168,396,341,197,270,382,264,240,0,0,0,1348,808,886,0,3042
120180024,PRD3,88,59,106,104,195,269,318,390,102,343,495,483,253,568,810,1321,2952
120180024,PRD1,160,135,465,310,231,225,240,270,135,251,86,95,760,766,645,432,2603
120181075,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120181218,PRD2,60,60,60,210,215,240,261,120,120,0,0,0,180,665,501,0,1346
120181218,PRD3,0,0,30,0,60,0,0,0,60,0,0,0,30,60,60,0,150
120181218,PRD1,0,60,60,120,120,60,0,60,90,100,30,30,120,300,150,160,730
120182128,PRD3,0,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,30
120182128,PRD1,0,0,0,0,0,0,0,0,30,30,0,0,0,0,30,30,60
120183065,PRD2,534,390,600,360,300,670,510,410,330,0,0,0,1524,1330,1250,0,4104
120183065,PRD3,270,270,270,210,320,510,360,310,290,300,150,150,810,1040,960,600,3410
120183065,PRD1,420,400,260,498,270,462,840,750,480,510,570,420,1080,1230,2070,1500,5880
120184121,PRD2,0,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30
120184121,PRD3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,20
120184121,PRD1,0,60,0,30,30,0,30,30,30,60,60,60,60,60,90,180,390
120185056,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120186008,PRD2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5
120186008,PRD3,30,60,30,60,30,60,30,60,120,90,90,30,120,150,210,210,690
120186008,PRD1,112,56,56,112,56,56,112,57,56,0,0,94,224,224,225,94,767
120186155,PRD2,750,690,870,840,510,630,900,540,660,0,0,0,2310,1980,2100,0,6390
120186155,PRD3,615,590,690,560,720,630,681,750,730,1022,562,543,1895,1910,2161,2127,8093
120186155,PRD1,900,570,1020,630,845,944,660,734,960,780,690,720,2490,2419,2354,2190,9453
120554039,PRD2,180,60,90,60,120,90,60,120,60,0,0,0,330,270,240,0,840
120554039,PRD3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,16
120554039,PRD1,120,60,120,120,120,30,30,114,114,90,120,120,300,270,258,330,1158
120560003,PRD1,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,20
120568014,PRD2,0,0,0,30,30,30,30,30,0,0,0,0,0,90,60,0,150
120568014,PRD3,165,105,270,217,270,120,120,180,240,300,210,120,540,607,540,630,2317
120568014,PRD1,60,30,60,210,120,180,120,60,60,188,120,240,150,510,240,548,1448
120569067,PRD2,125,30,45,5,150,30,30,30,90,0,0,0,200,185,150,0,535
120569067,PRD3,170,90,60,210,217,120,250,90,60,30,30,0,320,547,400,60,1327
120569067,PRD1,390,394,210,270,180,210,90,150,270,0,90,570,994,660,510,660,2824
120573014,PRD2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7
120573014,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120574027,PRD2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,7
120574027,PRD3,0,30,60,30,0,60,60,0,30,30,60,30,90,90,90,120,390
120577042,PRD2,0,0,0,30,56,0,0,0,0,0,0,0,0,86,0,0,86
120577042,PRD1,120,0,60,0,60,0,120,0,0,0,60,0,180,60,120,60,420
120578047,PRD1,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30
120580053,PRD2,630,570,750,660,360,600,330,480,367,0,0,0,1950,1620,1177,0,4747
120580053,PRD3,790,890,981,830,1111,1160,890,1260,920,630,590,300,2661,3101,3070,1520,10352
120580053,PRD1,2289,1791,2142,1990,1620,2130,1770,2891,2100,2810,2060,1544,6222,5740,6761,6414,25137
120581053,PRD2,240,120,224,146,180,111,153,90,90,0,0,0,584,437,333,0,1354
120581053,PRD3,90,60,160,220,90,90,90,150,90,164,60,120,310,400,330,344,1384
120581053,PRD1,480,370,420,510,480,270,420,330,590,540,420,870,1270,1260,1340,1830,5700
120584073,PRD2,0,30,30,0,0,0,0,0,0,0,0,0,60,0,0,0,60
120584073,PRD3,0,0,0,0,30,20,0,120,0,0,0,0,0,50,120,0,170
120584073,PRD1,0,0,0,0,0,28,14,30,30,0,0,0,0,28,74,0,102
122187022,PRD2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,30
122187022,PRD1,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,60
140175088,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140178012,PRD3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,30
140178012,PRD1,0,0,30,0,30,0,0,0,0,0,0,0,30,30,0,0,60
140179084,PRD2,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30
140179084,PRD3,30,0,0,0,0,0,60,0,0,0,30,0,30,0,60,30,120
140179084,PRD1,0,0,90,0,0,60,0,30,0,0,0,0,90,60,30,0,180
140182075,PRD2,0,20,40,0,0,0,60,210,0,0,0,0,60,0,270,0,330
140182075,PRD3,0,0,45,0,0,0,0,0,0,0,0,0,45,0,0,0,45
140182075,PRD1,0,0,120,0,120,0,0,0,0,0,0,0,120,120,0,0,240
140184062,PRD1,30,0,0,30,0,0,30,0,30,0,30,0,30,30,60,30,150
140187006,PRD2,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,7
140187006,PRD1,134,179,194,150,148,60,60,40,40,30,150,148,507,358,140,328,1333
160173003,PRD3,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30
160173003,PRD1,0,0,0,60,0,120,100,0,0,0,0,0,0,180,100,0,280
160175023,PRD1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,30
160176072,PRD2,0,0,0,0,0,0,120,120,0,0,0,0,0,0,240,0,240
160176072,PRD3,0,0,0,0,30,30,30,60,120,0,60,120,0,60,210,180,450
160176072,PRD1,180,120,240,120,150,210,150,210,120,240,60,240,540,480,480,540,2040
160178017,PRD2,0,0,0,30,15,0,30,30,45,0,0,0,0,45,105,0,150
160178017,PRD3,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,30
160178017,PRD1,0,0,0,0,0,0,0,0,0,30,14,60,0,0,0,104,104
160179136,PRD2,30,30,60,120,30,30,0,30,30,0,0,0,120,180,60,0,360
160179136,PRD1,0,0,0,0,0,28,0,0,14,90,30,0,0,28,14,120,162
160180127,PRD3,351,126,210,104,60,180,90,174,90,228,300,150,687,344,354,678,2063
160181111,PRD1,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,15
160182103,PRD2,260,90,210,210,90,370,60,150,300,0,0,0,560,670,510,0,1740
160182103,PRD3,0,0,30,60,60,90,90,30,60,240,150,270,30,210,180,660,1080
160182103,PRD1,424,570,690,540,600,540,482,450,600,390,390,300,1684,1680,1532,1080,5976
160184083,PRD2,60,100,60,110,60,80,150,180,30,0,0,0,220,250,360,0,830
160184083,PRD3,0,0,0,42,42,120,0,120,210,0,60,0,0,204,330,60,594
160184083,PRD1,130,250,420,120,150,150,100,260,150,305,200,130,800,420,510,635,2365
160186115,PRD2,90,150,165,60,120,120,90,120,30,0,0,0,405,300,240,0,945
160186115,PRD3,60,0,30,0,0,30,30,0,0,150,60,60,90,30,30,270,420
160186115,PRD1,210,210,150,240,150,120,90,60,240,180,270,248,570,510,390,698,2168
160260047,PRD3,0,0,0,0,0,0,0,0,20,70,30,40,0,0,20,140,160
160260047,PRD1,0,0,0,0,0,0,0,0,0,120,0,120,0,0,0,240,240
160262018,PRD2,30,120,28,89,15,75,45,30,60,0,0,0,178,179,135,0,492
160262018,PRD3,0,0,0,0,0,0,0,0,0,240,140,120,0,0,0,500,500
160262018,PRD1,120,90,150,150,180,120,90,75,150,180,210,150,360,450,315,540,1665
160264006,PRD2,30,30,0,0,0,120,30,60,0,0,0,0,60,120,90,0,270
160264006,PRD1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,60
160265060,PRD2,60,60,0,60,60,60,30,60,30,0,0,0,120,180,120,0,420
160265060,PRD1,120,0,60,60,60,30,30,30,30,0,0,0,180,150,90,0,420
160269044,PRD2,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,12
160271041,PRD2,270,180,210,150,210,150,90,210,90,0,0,0,660,510,390,0,1560
160271041,PRD3,0,0,0,0,0,0,0,540,0,60,60,60,0,0,540,180,720
160271041,PRD1,60,0,0,0,0,0,0,0,0,60,0,0,60,0,0,60,120
160273020,PRD2,0,30,0,30,90,60,360,30,120,0,0,0,30,180,510,0,720
160273020,PRD3,15,60,30,30,30,120,60,30,80,60,0,60,105,180,170,120,575
160273020,PRD1,704,600,690,600,450,300,360,360,330,330,450,150,1994,1350,1050,930,5324
160276119,PRD1,0,180,0,0,0,0,0,0,0,0,0,0,180,0,0,0,180
160278010,PRD1,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30
160279031,PRD2,70,150,90,160,30,60,255,60,0,0,0,0,310,250,315,0,875
160279031,PRD3,0,20,0,110,310,254,270,210,150,90,110,90,20,674,630,290,1614
160279031,PRD1,340,374,360,150,180,150,240,120,60,180,270,80,1074,480,420,530,2504
160280050,PRD1,180,120,120,120,0,0,0,0,0,0,0,0,420,120,0,0,540
160281072,PRD1,0,0,60,60,0,0,30,0,0,0,0,0,60,60,30,0,150
160283106,PRD2,0,0,0,165,0,0,0,0,0,0,0,0,0,165,0,0,165
160283106,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160285011,PRD2,30,0,60,0,0,0,0,0,0,0,0,0,90,0,0,0,90
160285011,PRD3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,30
160286106,PRD2,0,0,0,60,0,30,30,0,30,0,0,0,0,90,60,0,150
160286106,PRD1,60,120,180,0,120,120,120,120,120,120,0,0,360,240,360,120,1080
160651002,PRD2,176,11,75,155,5,189,45,140,110,0,0,0,262,349,295,0,906
160651002,PRD3,0,60,90,0,0,0,60,0,0,40,0,0,150,0,60,40,250
160651002,PRD1,0,120,90,150,30,90,150,120,280,270,60,121,210,270,550,451,1481
160658032,PRD2,0,0,60,0,0,60,0,0,0,0,0,0,60,60,0,0,120
160658032,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160659024,PRD2,0,60,0,0,60,0,0,0,60,0,0,0,60,60,60,0,180
160661100,PRD3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,30
160666038,PRD1,0,0,0,0,0,0,0,0,112,0,0,0,0,0,112,0,112
160667119,PRD2,7,24,164,23,27,15,60,17,12,0,0,0,195,65,89,0,349
160667119,PRD3,29,96,69,15,30,20,54,39,18,15,72,52,194,65,111,139,509
160667119,PRD1,0,30,0,7,19,0,0,12,0,0,0,0,30,26,12,0,68
160668107,PRD2,420,825,725,645,510,694,300,490,800,0,0,0,1970,1849,1590,0,5409
160668107,PRD3,0,30,60,90,60,90,300,60,135,180,90,60,90,240,495,330,1155
160668107,PRD1,220,330,360,270,570,610,720,420,550,1200,510,760,910,1450,1690,2470,6520
160671006,PRD2,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
160671006,PRD3,0,0,0,30,0,30,0,0,0,0,0,0,0,60,0,0,60
160671006,PRD1,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30
160671128,PRD2,0,0,0,30,0,0,90,30,30,0,0,0,0,30,150,0,180
160671128,PRD3,0,30,0,0,120,0,120,60,30,30,0,60,30,120,210,90,450
160671128,PRD1,360,120,240,180,420,120,60,480,360,240,360,180,720,720,900,780,3120
160674129,PRD1,0,0,30,30,0,28,30,0,0,0,100,0,30,58,30,100,218
160675060,PRD3,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,60
160675060,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160675202,PRD2,60,30,30,60,105,60,90,0,0,0,0,0,120,225,90,0,435
160675202,PRD3,0,30,0,0,150,70,113,5,0,60,150,30,30,220,118,240,608
160675202,PRD1,0,0,0,0,0,0,0,0,0,0,20,30,0,0,0,50,50
160677060,PRD2,0,0,0,0,110,30,30,55,10,0,0,0,0,140,95,0,235
160677060,PRD1,0,0,0,0,0,0,0,0,30,150,420,0,0,0,30,570,600
160678135,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160679055,PRD2,75,150,105,165,310,75,285,135,148,0,0,0,330,550,568,0,1448
160679055,PRD3,328,330,472,210,450,570,420,480,374,300,300,122,1130,1230,1274,722,4356
160679055,PRD1,540,550,300,90,362,240,564,304,380,320,602,390,1390,692,1248,1312,4642
160679185,PRD3,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,10
160679185,PRD1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10
160680099,PRD2,0,0,0,10,60,0,90,30,30,0,0,0,0,70,150,0,220
160680099,PRD1,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
160681147,PRD3,0,0,0,10,0,0,0,0,10,0,0,0,0,10,10,0,20
160682075,PRD2,0,0,0,0,0,50,0,60,50,0,0,0,0,50,110,0,160
160682075,PRD1,60,0,0,0,28,0,30,30,60,210,90,60,60,28,120,360,568
160683011,PRD2,60,0,0,60,5,0,60,0,0,0,0,0,60,65,60,0,185
160683011,PRD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160683137,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160684084,PRD2,200,200,310,300,330,270,300,360,210,0,0,0,710,900,870,0,2480
160684084,PRD3,240,360,300,240,280,300,240,330,334,427,184,120,900,820,904,731,3355
160684084,PRD1,600,610,688,390,820,450,520,1105,540,540,915,450,1898,1660,2165,1905,7628
160685043,PRD2,98,35,50,104,160,165,125,125,174,0,0,0,183,429,424,0,1036
160685043,PRD3,30,0,0,35,84,35,34,30,30,80,30,0,30,154,94,110,388
160685043,PRD1,354,186,154,254,298,373,270,95,515,430,385,260,694,925,880,1075,3574
161141144,PRD2,50,0,10,0,0,0,0,0,0,0,0,0,60,0,0,0,60
161141144,PRD3,0,0,30,120,0,30,30,0,0,30,30,0,30,150,30,60,270
161145057,PRD3,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,60
161147025,PRD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161147025,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161152027,PRD2,0,60,0,0,120,0,0,0,0,0,0,0,60,120,0,0,180
161152153,PRD2,0,0,0,0,0,60,0,90,30,0,0,0,0,60,120,0,180
161152153,PRD1,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30
161161040,PRD2,447,410,1005,530,570,780,494,730,330,0,0,0,1862,1880,1554,0,5296
161161040,PRD3,692,495,726,740,480,660,810,540,670,1100,610,410,1913,1880,2020,2120,7933
161161040,PRD1,474,310,905,510,480,720,840,870,950,870,1140,1244,1689,1710,2660,3254,9313
161161155,PRD2,270,150,360,360,270,330,390,510,270,0,0,0,780,960,1170,0,2910
161161155,PRD3,90,150,120,90,300,240,270,420,201,261,300,210,360,630,891,771,2652
161161155,PRD1,300,360,720,210,227,450,480,735,420,526,500,540,1380,887,1635,1566,5468
161164067,PRD3,60,30,0,0,0,0,0,0,0,0,0,0,90,0,0,0,90
161164067,PRD1,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,120,120
161166039,PRD1,120,0,0,0,0,0,0,0,0,0,100,0,120,0,0,100,220
161166172,PRD1,60,60,60,30,60,30,30,30,30,30,30,0,180,120,90,60,450
161168026,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161169195,PRD2,42,90,60,0,60,90,120,154,60,0,0,0,192,150,334,0,676
161169195,PRD3,120,210,90,170,150,150,120,90,240,240,180,120,420,470,450,540,1880
161169195,PRD1,240,330,690,270,450,270,240,210,110,150,60,180,1260,990,560,390,3200
161170105,PRD2,120,30,0,0,0,0,0,0,0,0,0,0,150,0,0,0,150
161170105,PRD3,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60,60
161170105,PRD1,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,90,90
161171009,PRD2,990,750,825,615,840,750,840,525,735,0,0,0,2565,2205,2100,0,6870
161171009,PRD3,60,90,90,30,90,30,90,60,60,0,0,0,240,150,210,0,600
161171009,PRD1,810,270,570,330,390,300,300,510,540,1918,960,810,1650,1020,1350,3688,7708
161171140,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161173068,PRD2,0,40,60,30,0,60,0,30,0,0,0,0,100,90,30,0,220
161173068,PRD3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,30
161173068,PRD1,180,120,200,30,120,120,150,90,0,120,60,60,500,270,240,240,1250
161173191,PRD2,180,180,120,300,0,120,120,0,120,0,0,0,480,420,240,0,1140
161174074,PRD2,60,30,0,0,10,0,20,6,0,0,0,0,90,10,26,0,126
161174074,PRD3,40,0,0,0,0,0,0,0,0,0,0,40,40,0,0,40,80
161174074,PRD1,120,0,80,0,0,0,0,0,0,0,0,60,200,0,0,60,260
161175057,PRD2,192,184,335,158,308,395,150,188,270,0,0,0,711,861,608,0,2180
161175057,PRD3,136,50,291,120,210,154,122,378,231,210,423,240,477,484,731,873,2565
161175057,PRD1,247,801,586,527,598,406,451,616,305,330,604,909,1634,1531,1372,1843,6380
161177131,PRD2,0,30,0,30,0,0,0,0,30,0,0,0,30,30,30,0,90
161177131,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161178055,PRD2,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30
161178055,PRD3,0,0,0,20,0,40,0,0,0,0,0,0,0,60,0,0,60
161178055,PRD1,30,40,30,5,60,0,154,0,68,30,0,0,100,65,222,30,417
161178175,PRD1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,30
161178300,PRD2,60,120,110,100,110,120,80,60,30,0,0,0,290,330,170,0,790
161178300,PRD3,30,30,60,80,90,60,90,60,75,180,60,90,120,230,225,330,905
161178300,PRD1,390,270,330,330,300,150,270,180,370,90,210,150,990,780,820,450,3040
161179053,PRD3,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,7
161179173,PRD2,132,210,180,240,60,210,375,150,225,0,0,0,522,510,750,0,1782
161179173,PRD3,240,30,255,165,60,60,30,120,270,240,120,60,525,285,420,420,1650
161179173,PRD1,210,210,180,180,180,270,120,270,300,270,150,210,600,630,690,630,2550
161179299,PRD3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,20
161180043,PRD2,0,0,0,0,30,30,0,0,0,0,0,0,0,60,0,0,60
161181058,PRD2,90,30,33,0,0,0,60,0,0,0,0,0,153,0,60,0,213
161181058,PRD3,120,30,30,30,60,0,300,90,30,0,30,0,180,90,420,30,720
161181058,PRD1,30,150,0,124,30,60,120,120,109,30,0,0,180,214,349,30,773
161181196,PRD2,0,0,0,0,0,0,30,30,0,0,0,0,0,0,60,0,60
161181196,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161181321,PRD2,160,30,90,40,200,0,0,0,35,0,0,0,280,240,35,0,555
